Fecha;Fondo;N;Peso;Var_Por;
3/1/2024;BOLSAEUROPA;1;98;-0.493079017
4/1/2024;BOLSAEUROPA;1;98;0.644156724
5/1/2024;BOLSAEUROPA;1;98;-0.179538083
8/1/2024;BOLSAEUROPA;1;98;0.199091079
9/1/2024;BOLSAEUROPA;1;98;-0.1156971
1/2/2024;BOLSAEUROPA;1;98;-0.409643298
2/2/2024;BOLSAEUROPA;1;98;-0.225257021
5/2/2024;BOLSAEUROPA;1;98;0.108737994
6/2/2024;BOLSAEUROPA;1;98;0.629157803
7/2/2024;BOLSAEUROPA;1;98;-0.44643686
8/2/2024;BOLSAEUROPA;1;98;0.189505481
9/2/2024;BOLSAEUROPA;1;98;-0.094586356
1/3/2024;BOLSAEUROPA;1;98;0.529010836
4/3/2024;BOLSAEUROPA;1;98;-0.000652555
5/3/2024;BOLSAEUROPA;1;98;-0.289339553
6/3/2024;BOLSAEUROPA;1;98;0.355098289
7/3/2024;BOLSAEUROPA;1;98;1.001106843
8/3/2024;BOLSAEUROPA;1;98;-0.045488297
1/4/2024;BOLSAEUROPA;1;98;-0.031410854
2/4/2024;BOLSAEUROPA;1;98;-0.781438774
3/4/2024;BOLSAEUROPA;1;98;0.142588836
4/4/2024;BOLSAEUROPA;1;98;0.223502651
5/4/2024;BOLSAEUROPA;1;98;-0.874940077
8/4/2024;BOLSAEUROPA;1;98;0.438009598
9/4/2024;BOLSAEUROPA;1;98;-0.346658033
1/5/2024;BOLSAEUROPA;1;98;-0.170751618
2/5/2024;BOLSAEUROPA;1;98;0.042619649
3/5/2024;BOLSAEUROPA;1;98;0.273997638
6/5/2024;BOLSAEUROPA;1;98;0.432367336
7/5/2024;BOLSAEUROPA;1;98;1.067826316
8/5/2024;BOLSAEUROPA;1;98;0.357200954
9/5/2024;BOLSAEUROPA;1;98;0.392575705
3/6/2024;BOLSAEUROPA;1;98;0.381022912
4/6/2024;BOLSAEUROPA;1;98;-0.362947775
5/6/2024;BOLSAEUROPA;1;98;0.718672827
6/6/2024;BOLSAEUROPA;1;98;0.636750609
7/6/2024;BOLSAEUROPA;1;98;-0.241071896
1/7/2024;BOLSAEUROPA;1;98;0.470181382
2/7/2024;BOLSAEUROPA;1;98;-0.343103426
3/7/2024;BOLSAEUROPA;1;98;0.722782594
4/7/2024;BOLSAEUROPA;1;98;0.48056299
5/7/2024;BOLSAEUROPA;1;98;-0.058784286
8/7/2024;BOLSAEUROPA;1;98;-0.310197231
9/7/2024;BOLSAEUROPA;1;98;-0.851183601
1/8/2024;BOLSAEUROPA;1;98;-1.028993695
2/8/2024;BOLSAEUROPA;1;98;-1.829418411
5/8/2024;BOLSAEUROPA;1;98;-1.955526713
6/8/2024;BOLSAEUROPA;1;98;0.143836381
7/8/2024;BOLSAEUROPA;1;98;1.427167674
8/8/2024;BOLSAEUROPA;1;98;0.01182832
9/8/2024;BOLSAEUROPA;1;98;0.422739209
2/9/2024;BOLSAEUROPA;1;98;-0.008169461
3/9/2024;BOLSAEUROPA;1;98;-0.739207309
5/9/2023;BOLSAINTERNACIONAL;1;98;0.192883084
6/9/2023;BOLSAINTERNACIONAL;1;98;-0.776541243
7/9/2023;BOLSAINTERNACIONAL;1;98;-0.055616081
8/9/2023;BOLSAINTERNACIONAL;1;98;0.227827052
2/10/2023;BOLSAINTERNACIONAL;1;98;0.719102052
3/10/2023;BOLSAINTERNACIONAL;1;98;-1.138851116
4/10/2023;BOLSAINTERNACIONAL;1;98;0.29404589
5/10/2023;BOLSAINTERNACIONAL;1;98;-0.170125125
6/10/2023;BOLSAINTERNACIONAL;1;98;0.910625141
1/11/2023;BOLSAINTERNACIONAL;1;98;0.888052406
2/11/2023;BOLSAINTERNACIONAL;1;98;1.153037501
3/11/2023;BOLSAINTERNACIONAL;1;98;-0.215817305
6/11/2023;BOLSAINTERNACIONAL;1;98;0.436092753
7/11/2023;BOLSAINTERNACIONAL;1;98;0.373922392
8/11/2023;BOLSAINTERNACIONAL;1;98;0.123899354
1/12/2023;BOLSAINTERNACIONAL;1;98;0.49865794
4/12/2023;BOLSAINTERNACIONAL;1;98;-0.141481122
5/12/2023;BOLSAINTERNACIONAL;1;98;0.463773248
6/12/2023;BOLSAINTERNACIONAL;1;98;0.12405
