Fecha;Fondo;Ticker;accion;porcentaje;Modif_porc;Peso_absoluto;Precio;banco;cnmv
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;FP.VI;TOTAL EUR 503 0,75 446 0,73;1.12;-0.0038047973531845154;-0.004261373035566658;60.22;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;PG;PROCTER  GAMBLE USD 3.864 1,51 -- –;1.11;-0.018561223915855688;-0.020602958546599815;174.49;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;HSBA.L;HSBC HOLDINGS GBP 561 0,64 -- --;1.07;0.00015408320493069758;0.00016486902927584642;649.1;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;BRK-B;BERKSHIRE HATHAWAY USD 2.908 1,06 -- --;1.06;-0.01547110607513297;-0.016399372439640948;451.82;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;CRM;SALESFORCE USD 2.860 1,04 3.292 1,52;1.04;0.009506012349691272;0.009886252843678923;248.5;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;HD;THE HOME DEPOT INC USD 729 1,08 -- --;1.03;-0.0055679887831315495;-0.005735028446625496;368.805;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;MRK;MERCK  CO INC USD 460 0,68 231 0,38;1.01;-0.006728518165264859;-0.006795803346917508;114.554;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;CVX;CHEVRON USD 2.702 0,99 -- --;0.99;-0.0022571077190189064;-0.0022345366418287174;137.918;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;AZN.L;ASTRAZENECA GBP 426 0,63 409 0,67;0.98;-0.007899403514428503;-0.007741415444139932;12308.0;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;ABBV;ABBVIE INC USD 2.527 0,92 -- --;0.92;-0.022673689490845157;-0.020859794331577544;194.83;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;CI;CIGNA USD 1.899 0,69 1.929 0,89;0.89;-0.005166154705389619;-0.004597877687796761;356.25;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;ALV.DE;ALLIANZ SE EUR 2.420 0,88 -- --;0.88;0.001413927182750209;0.0012442559208201839;283.3;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;SIE.DE;SIEMENS AG EUR 980 1,45 823 1,35;0.87;-0.0013550135501356692;-0.0011788617886180322;162.14;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;PFE;PFIZER USD 803 1,19 783 1,28;0.86;-0.007229320780094145;-0.0062172158708809645;29.525;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;BAC;BANK OF AMERICA USD 561 0,83 422 0,69;0.83;-0.016929735234215863;-0.014051680244399166;38.615;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;MCD;MCDONALD CORP USD 1.146 1,67 176 0,29;0.83;-0.012153671850859903;-0.01008754763621372;287.73;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;CSCO;CISCO SYSTEM USD 214 0,45 241 0,60;0.81;-0.0011272801803648232;-0.0009130969460955068;48.735;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;ISRG;INTUITIVE SURGICAL USD 773 0,97 -- --;0.8;0.0052453328927803645;0.004196266314224292;486.78;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;7352.T;SONY GROUP JPY 2.142 0,78 -- --;0.78;-0.01608910891089109;-0.01254950495049505;795.0;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;LRCX;LAM RESEARCH CORP USD 1.015 1,51 773 1,27;0.78;0.021153425556345376;0.016499671933949394;747.035;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;CMCSA;COMCAST CORP USD 692 1,03 -- --;0.77;-0.010143076136944262;-0.007810168625447082;38.743;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;KO;COCA COLA USD 1.656 0,76 -- --;0.76;-0.009014675052410846;-0.006851153039832243;70.905;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;ACN;ACCENTURE PLC USD 236 0,35 214 0,35;0.75;-0.0001869427667529414;-0.00014020707506470607;347.635;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;NKE;NIKE INC USD 340 0,50 347 0,57;0.72;-0.0035856063516455515;-0.002581636573184797;77.81;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;T;AT T INC USD 413 0,61 377 0,62;0.72;-0.018885306310456016;-0.01359742054352833;21.3;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;AMT;AMERICAN TOWER USD 1.956 0,71 -- --;0.71;-0.016801877856937004;-0.011929333278425273;238.75;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;IBM;IBM CORP USD 1.926 0,70 -- --;0.7;0.011737775180206491;0.008216442626144543;207.73;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;NEE;NEXTERA ENERGY USD 1.926 0,70 -- --;0.7;0.010024301336573546;0.0070170109356014814;83.125;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;SEH.F;SHIN-ETSU CHEMICAL JPY 1.890 0,69 -- --;0.69;-0.001960784313725498;-0.0013529411764705934;35.63;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;LIN.DE;LINDE PLC USD 1.860 0,68 -- --;0.68;-0.013783269961977212;-0.009372623574144505;415.0;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;RKT.L;RECKITT BENCKISER GBP 1.873 0,68 1.376 0,63;0.68;0.011285682673157778;0.007674264217747289;4570.0;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;PEP;PEPSICO INC USD 1.019 0,47 -- --;0.67;-0.015696530003936768;-0.010516675102637636;175.019;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;QCI.HA;QUALCOMM USD 1.834 0,67 -- --;0.67;0.005785920925747371;0.003876567020250739;146.02;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;EL.PA;ESSILORLUXOTTICA EUR 666 0,99 412 0,67;0.66;-0.004755111745126011;-0.0031383737517831673;209.3;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;SHELL.AS;SHELL PLC EUR 621 0,71 -- --;0.65;-0.0028262676641729297;-0.0018370739817124043;29.99;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;EON.BD;EON SE EUR 1.737 0,84 641 0,65;0.61;0.0;0.0;5278.0;IBERCAJA;NOSE
2024-09-11 12:58:10.596168;BOLSAINTERNACIONAL;NESTE.HE;NESTE OYJ EUR 606 0,69 -- --;0.59;-0.0954929577464789;-0.05634084507042254;16.055;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;6861.T;KEYENCE CORP JPY 1.588 0,58 -- --;0.58;-0.0006302190011028833;-0.0003655270206396723;63430.0;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;CAP.PA;CAPGEMINI EUR 726 1,08 634 1,04;0.55;0.0021052631578947667;0.0011578947368421218;190.4;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;TSM;TAIWAN SEMICONDUCTOR USD 1.311 1,94 -- --;0.55;0.031398140737548444;0.017268977405651646;167.53;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;BLK;BLACKROCK INC USD 1.471 0,54 -- --;0.54;-0.013396241358632351;-0.00723397033366147;871.99;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;SU.PA;SCHNEIDER EUR 1.454 0,53 -- --;0.53;0.0006821282401091663;0.00036152796725785817;220.05;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;HIA1.MU;HITACHI JPY 1.430 0,52 -- --;0.52;0.00631988332523087;0.0032863393291200525;20.7;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;GE;GEN ELEC CO USD 1.387 0,51 -- --;0.51;-0.006497784165768234;-0.003313869924541799;165.895;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;HDM.DU;HONDA MOTOR JPY 1.405 0,51 -- --;0.51;0.008550756413067245;0.004360885770664295;9.2;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;KER.PA;KERING EUR 3.329 1,82 735 0,74;0.51;0.002180549498473615;0.0011120802442215437;229.8;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;ADS.DE;ADIDAS EUR 759 0,76 -- -;0.5;0.017694882831181334;0.008847441415590667;212.8;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;HEIA.AS;HEINEKEN NV EUR 942 0,43 -- --;0.5;0.0061079892499389206;0.0030539946249694603;82.36;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAINTERNACIONAL;EL;ESTEE LAUDER USD 607 0,61 -- --;0.36;-0.016327968988605668;-0.00587806883589804;83.74;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;AAPL;APPLE INCORPORATED USD 2.461 7,74 1.741 5,89;6.66;0.00557448548453035;0.03712607332697213;221.337;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;MSFT;MICROSOFT USD 1.336 4,20 1.178 3,99;6.44;0.011757605021728644;0.07571897633993248;419.07;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;GOOG;ALPHABET INC USD 2.265 7,12 2.095 7,09;6.15;0.01083261115925605;0.06662055862942472;151.635;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;NVDA;NVIDIA CORP USD 2.637 2,23 -- --;5.66;0.054116558741905726;0.3062997224791864;113.95;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;AMZN;AMAZON.COM USD 791 1,15 800 1,31;3.98;0.010192147034252207;0.04056474519632378;181.38;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;META;META PLATFORMS USD 3.215 3,00 4.733 5,55;3.03;0.006240218704807895;0.01890786267556792;507.94;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;BRK-B;BERKSHIRE HATHAWAY USD 2.843 2,35 2.719 2,30;2.28;-0.01547110607513297;-0.035274121851303165;451.82;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;MRK;MERCK_CO INC USD 1.512 2,20 1.540 2,52;2;-0.006728518165264859;-0.013457036330529719;114.554;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;MA;MASTERCARD INC USD 205 3,18 -- --;1.89;-0.006434162534322336;-0.012160567189869215;484.88;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;JPM;JPM CHASE USD 649 0,95 520 0,85;1.82;-0.0001945903872348319;-0.00035415450476739403;205.52;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;V;VISA INC USD 1.690 1,62 1.715 2,01;1.74;-0.01370295086563387;-0.023843134506202936;281.43;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;GS;GOLDMAN SACHS USD 1.324 1,93 1.025 1,68;1.67;0.002526063408473031;0.004218525892149961;468.31;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;JNJ;JOHNSON  JOHNSON USD 1.121 1,63 1.031 1,68;1.67;-0.011261799498147873;-0.018807205161906947;165.495;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;NEE;NEXTERA ENERGY USD 2.733 2,47 -- --;1.67;0.010024301336573546;0.016740583232077822;83.125;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;PFE;PFIZER USD 1.101 3,46 1.258 4,25;1.67;-0.007229320780094145;-0.012072965702757222;29.525;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;TSLA;TESLA MOTORS INC USD 740 1,36 -- --;1.67;-0.0124021753548215;-0.020711632842551904;223.365;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;UNH;UNITEDHEALTH GROUP USD 2.098 1,74 1.146 0,97;1.67;-0.01637647530173772;-0.02734871375390199;589.22;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;CRM;SALESFORCE.COM USD 1.445 2,10 1.457 2,38;1.58;0.009506012349691272;0.01501949951251221;248.5;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;AVGO;BROADCOM USD 1.832 1,52 -- --;1.52;0.04662303488293635;0.07086701302206325;155.12;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;HD;THE HOME DEPOT INC USD 1.789 1,48 570 0,48;1.48;-0.0055679887831315495;-0.008240623399034693;368.805;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;GM;GENERAL MOTORS USD 392 0,57 273 0,45;1.43;-0.012382864792503341;-0.017707496653279777;44.265;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;KTF.F;MONDELEZ INTERNATION USD 328 0,27 1.672 1,41;1.41;-0.00718791257151232;-0.01013495672583237;67.68;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;LLY;LILLY USD 319 0,46 276 0,45;1.35;0.019495145631068016;0.02631844660194182;918.82;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;PCE1.SG;BOOKING HOLDINGS USD 1.607 1,33 619 0,52;1.33;-0.012128212532486284;-0.01613052266820676;3421.0;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;PG;PROCTER  GAMBLE USD 3.864 1,51 -- –;1.28;-0.018561223915855688;-0.02375836661229528;174.49;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;KO;COCA COLA USD 1.034 1,51 359 0,59;1.19;-0.009014675052410846;-0.010727463312368906;70.905;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;NKE;NIKE INC USD 453 0,66 463 0,76;1.18;-0.0035856063516455515;-0.00423101549494175;77.81;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;ABBV;ABBVIE INC USD 646 0,94 614 1,00;1.16;-0.022673689490845157;-0.02630147980938038;194.83;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;CVX;CHEVRON USD 288 0,24 -- --;1.12;-0.0022571077190189064;-0.0025279606453011754;137.918;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;QCOM;QUALCOMM USD 1.130 1,65 1.247 2,04;1.08;0.010329045027214172;0.011155368629391307;163.35;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;COST;COSTCO WHOLESALE USD 1.196 0,99 -- --;0.99;5.591027519045076e-05;5.5351172438546256e-05;894.34;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;PEP;PEPSICO INC USD 362 0,53 364 0,59;0.99;-0.015696530003936768;-0.0155395647038974;175.019;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;ABT;ABBOTT LABORATORIES USD 1.175 1,71 1.031 1,68;0.95;-0.011698403210656686;-0.011113483050123852;115.74;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;PYPL;PAYPAL HOLDINGS INC USD 1.035 1,51 959 1,57;0.92;0.0021060275962238232;0.0019375453885259175;68.995;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;CVS;CVS USD 1.924 2,80 1.677 2,74;0.89;-0.024675096592904833;-0.0219608359676853;55.535;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;MCD;MCDONALD CORP USD 1.146 1,67 176 0,29;0.89;-0.012153671850859903;-0.010816767947265315;287.73;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;WMT;WALMART USD 289 0,42 295 0,48;0.89;-0.00735947214820452;-0.0065499302119020235;78.23;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;TN8.F;THERMO FISHER USD 1.058 0,87 -- --;0.87;-0.006603605211493721;-0.005745136533999538;556.6;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;ACN;ACCENTURE PLC USD 282 0,89 244 0,82;0.81;-0.0001869427667529414;-0.00015142364106988257;347.635;IBERCAJA;NOSE
2024-09-11 12:58:10.597165;BOLSAUSA;CSCO;CISCO SYSTEM USD 1.984 2,89 1.648 2,69;0.8;-0.0011272801803648232;-0.0009018241442918586;48.735;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;ADBE;ADOBE USD 919 0,76 -- --;0.76;-0.0017494081604233313;-0.0013295502019217318;573.475;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;WFC;WELLS FARGO USD 892 0,74 -- --;0.74;-0.013531047265987098;-0.010012974976830452;53.22;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;NFLX;NETFLIX USD 882 0,73 -- --;0.73;0.0023974941361598664;0.0017501707193967025;675.235;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;TXN;TEXAS INSTRUMENTS USD 849 0,70 -- --;0.7;-0.0010510510510510908;-0.0007357357357357635;199.59;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;BAC;BANK OF AMERICA USD 891 1,30 670 1,09;0.68;-0.016929735234215863;-0.011512219959266788;38.615;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;CMCS.VI;COMCAST CORP USD 794 0,66 -- --;0.66;-0.02175438596491224;-0.01435789473684208;34.85;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;PWR;QUANTA SERVICES USD 720 0,61 -- --;0.65;0.05061792584889804;0.03290165180178373;262.686;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;DHR;DANAHER CORP USD 775 0,64 -- --;0.64;-0.011903028538148073;-0.0076179382644147664;271.45;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;ORCL;ORACLE CORP USD 778 1,13 159 0,26;0.6;0.008242991853230002;0.004945795111938001;157.175;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;INTC;INTEL CORP USD 709 1,03 530 0,87;0.58;0.009852476290832517;0.00571443624868286;19.167;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;CAT;CATERPILLAR INC USD 198 0,29 149 0,24;0.55;0.0009576250897773317;0.0005266937993775324;334.48;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;BMY;BRISTOL-MYRS SQUIBB USD 651 0,54 821 0,69;0.54;-0.010349025974025934;-0.005588474025974005;48.77;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;UNP.F;UNION PACIFIC CORP USD 645 0,53 -- --;0.53;0.0026536930561698114;0.00140645731977;226.7;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;AMG.F;AMGEN USD 626 0,52 -- --;0.52;-0.009544541192230483;-0.004963161419959851;295.75;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;COP;CONOCO USD 2.088 2,01 1.713 1,64;0.52;-0.010865384615384572;-0.005649999999999978;102.87;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;MS-PF;MORGAN STANLEY USD 634 0,52 -- --;0.52;-0.0007867820613691237;-0.0004091266719119444;25.4;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;UPS;UNITED PARCEL USD 612 0,51 -- --;0.51;-0.01494261726873613;-0.0076207348070554265;127.89;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;T;AT_T INC USD 1.239 1,80 1.130 1,85;0.47;-0.018885306310456016;-0.008876093965914328;21.3;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;AXP.VI;AMERICAN EXPRESS USD 543 0,45 -- --;0.45;0.012446254808780267;0.005600814663951121;223.7;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;DE;DEERE_CO USD 543 0,45 -- --;0.45;-0.0022721404595920356;-0.0010224632068164161;386.42;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;VZ;VERIZON USD 297 0,43 289 0,47;0.45;-0.008407789232531439;-0.0037835051546391478;43.283;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;DIS;WALT DISNEY CO USD 1.022 1,49 964 1,57;0.44;-0.004875565610859859;-0.002145248868778338;87.969;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;BLK;BLACKROCK INC USD 3.776 3,62 -- --;0.43;-0.013396241358632351;-0.005760383784211911;871.99;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;SBUX;STARBUCKS USD 279 0,41 263 0,43;0.43;0.03492607670880642;0.015018212984786759;96.6;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;COLG.VI;COLGATE- PALMOLIVE C USD 498 0,41 -- --;0.41;-0.014698324596567034;-0.006026313084592483;95.86;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;AMT;AMERICAN TOWER USD 489 0,40 267 0,23;0.4;-0.016801877856937004;-0.006720751142774802;238.75;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;GILD;GILEAD SCIENCES USD 477 0,39 -- --;0.39;-0.010682711198428348;-0.004166257367387056;80.57;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;C;CITIGROUP USD 615 0,90 501 0,82;0.38;-0.017773943054357224;-0.006754098360655745;56.92;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;IBM;IBM CORP USD 454 0,66 412 0,67;0.37;0.011737775180206491;0.004342976816676402;207.73;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;MMM;3M CO USD 1.232 1,79 501 0,82;0.37;0.0010377431009300554;0.0003839649473441205;130.225;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;SCHW;SCHWAB CORP USD 436 0,36 -- --;0.36;-0.0019822391373295273;-0.0007136060894386298;62.935;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;GE;GEN ELEC CO USD 405 0,33 352 0,30;0.33;-0.006497784165768234;-0.0021442687747035174;165.895;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;TM5.MU;T-MOBILE US USD 392 0,32 -- --;0.32;0.004199772985244093;0.0013439273552781099;176.94;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;EMR.F;EMERSON ELECTRIC USD 220 0,18 -- --;0.18;0.004013825398595155;0.0007224885717471278;90.05;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;MET;METLIFE USD 155 0,23 115 0,19;0.15;-0.004689803028272737;-0.0007034704542409105;74.28;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;EXC;EXELON CORP USD 1.615 1,46 1.729 1,66;0.13;0.002944942381562151;0.00038284250960307967;39.165;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;BOLSAUSA;EL;ESTEE LAUDER USD 248 0,36 218 0,36;0.11;-0.016327968988605668;-0.0017960765887466235;83.74;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;CS.PA;AXA SA EUR 8.085 4,43 8.131 4,47;2.9;0.009725400457665798;0.028203661327230813;35.3;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;KO;COCA COLA USD 2.674 0,94 -- --;2.88;-0.009014675052410846;-0.025962264150943236;70.905;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;AMUN.PA;AMUNDI S.A. EUR 89 1,12 200 3,11;2.7;-0.003782148260211801;-0.010211800302571863;65.85;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;AVGO;BROADCOM USD 5.436 2,12 5.561 2,28;2.69;0.04662303488293635;0.1254159638350988;155.12;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;FP.VI;TOTAL EUR 7.006 3,84 6.031 3,32;2.59;-0.0038047973531845154;-0.009854425144747894;60.22;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;MDT;Medtronic PLC USD;2.54;-0.0104407077700845;-0.02651939773601463;90.04;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;NG.L;NATIONAL GBP 3.516 2,19 3.324 1,95;2.53;-0.0009587727708533077;-0.0024256951102588683;1042.0;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;UPM.HE;UPM-KYMMENE EUR 4.556 2,84 7.579 4,45;2.5;-0.010327022375215171;-0.025817555938037928;28.75;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;VZ;VERIZON USD 8.011 2,33 -- --;2.47;-0.008407789232531439;-0.020767239404352655;43.283;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;CSCO;CISCO SYSTEM USD 5.034 1,53 -- --;2.41;-0.0011272801803648232;-0.002716745234679224;48.735;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;PEP;PEPSICO INC USD 4.824 3,01 -- --;2.4;-0.015696530003936768;-0.037671672009448244;175.019;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;QCI.F;QUALCOMM USD 5.503 1,67 -- --;2.4;-0.003673969247516615;-0.008817526194039875;146.44;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;ALV.DE;ALLIANZ SE EUR 6.770 3,71 7.420 4,08;2.35;0.001413927182750209;0.003322728879462991;283.3;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;EOAN.DE;EON SE EUR 2.977 1,86 2.719 1,60;2.35;-0.002598366740905727;-0.006106161841128458;13.435;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;IBE.MC;IBERDROLA EUR 7.528 4,13 7.188 3,96;2.35;0.0014992503748125618;0.0035232383808095204;13.36;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;JNJ;JOHNSON  JOHNSON USD 1.121 1,63 1.031 1,70;2.35;-0.011261799498147873;-0.0264652288206475;165.495;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;MRK;MERCK_CO INC USD 6.302 3,16 6.066 3,50;2.35;-0.006728518165264859;-0.01581201768837242;114.554;IBERCAJA;NOSE
